timestamp,pavilion_name,wait_time_raw,post_time_raw
2025-08-24T15:36:26.959812+09:00,インド,0時間10分以下,60分以上前
2025-08-24T15:36:26.959816+09:00,ウズベキスタン,2時間00分,03分前
2025-08-24T15:36:26.959820+09:00,エジプト,1時間00分,03分前
2025-08-24T15:36:26.959823+09:00,オーストラリア,0時間30分,47分前
2025-08-24T15:36:26.959829+09:00,コモンズ-B,情報なし,情報なし
2025-08-24T15:36:26.959833+09:00,コモンズ-F,0時間10分以下,60分以上前
2025-08-24T15:36:26.959837+09:00,サウジアラビア,0時間20分,38分前
2025-08-24T15:36:26.959841+09:00,スペイン,0時間40分,05分前
2025-08-24T15:36:26.959845+09:00,セネガル,情報なし,情報なし
2025-08-24T15:36:26.959848+09:00,セルビア,3時間00分,01分前
2025-08-24T15:36:26.959852+09:00,タイ,0時間35分,08分前
2025-08-24T15:36:26.959856+09:00,チャド,情報なし,情報なし
2025-08-24T15:36:26.959859+09:00,ドイツ,0時間20分,58分前
2025-08-24T15:36:26.959863+09:00,トルコ,0時間30分,60分以上前
2025-08-24T15:36:26.959867+09:00,ネパール,0時間10分以下,60分以上前
2025-08-24T15:36:26.959870+09:00,バングラデシュ,情報なし,情報なし
2025-08-24T15:36:26.959874+09:00,モナコ,1時間30分,25分前
2025-08-24T15:36:26.959878+09:00,夜の地球,情報なし,情報なし
2025-08-24T15:36:26.959882+09:00,ルクセンブルク,3時間00分,37分前
2025-08-24T15:36:26.959886+09:00,大韓民国（韓国）,1時間30分,60分以上前
2025-08-24T15:36:26.959889+09:00,Better Co-Being,情報なし,情報なし
2025-08-24T15:36:26.959893+09:00,Dialogue Theater -いのちのあかし-,情報なし,情報なし
2025-08-24T15:36:26.959898+09:00,EARTH MART,予約のみ,予約のみ
2025-08-24T15:36:26.959901+09:00,null²,予約のみ,予約のみ
2025-08-24T15:36:26.959906+09:00,いのちの未来,予約のみ,予約のみ
2025-08-24T15:36:26.959910+09:00,いのちの遊び場 クラゲ館,情報なし,情報なし
2025-08-24T15:36:26.959914+09:00,いのち めぐる冒険,予約のみ,予約のみ
2025-08-24T15:36:26.959918+09:00,いのち 動的平衡館,予約のみ,予約のみ
2025-08-24T15:36:26.959922+09:00,EU,0時間10分以下,60分以上前
2025-08-24T15:36:26.959926+09:00,アルジェリア,0時間10分以下,13分前
2025-08-24T15:36:26.959930+09:00,アンゴラ,1時間30分,08分前
2025-08-24T15:36:26.959934+09:00,イタリア,3時間00分,02分前
2025-08-24T15:36:26.959938+09:00,オマーン,0時間30分,60分以上前
2025-08-24T15:36:26.959942+09:00,オランダ,1時間00分,60分以上前
2025-08-24T15:36:26.959946+09:00,カンボジア,0時間10分以下,56分前
2025-08-24T15:36:26.959952+09:00,コモンズ-C,0時間30分,32分前
2025-08-24T15:36:26.959958+09:00,コモンズ-D,停止,60分以上前
2025-08-24T15:36:26.959962+09:00,コモンズ-E,情報なし,情報なし
2025-08-24T15:36:26.959965+09:00,シンガポール,0時間50分,60分以上前
2025-08-24T15:36:26.959969+09:00,チュニジア,1時間10分,56分前
2025-08-24T15:36:26.959973+09:00,チリ,1時間00分,60分以上前
2025-08-24T15:36:26.959977+09:00,バルト,0時間10分以下,13分前
2025-08-24T15:36:26.959981+09:00,ハンガリー,1時間10分,60分以上前
2025-08-24T15:36:26.959985+09:00,ブルガリア,2時間30分,60分以上前
2025-08-24T15:36:26.959989+09:00,ベルギー,0時間40分,32分前
2025-08-24T15:36:26.959993+09:00,ポーランド,1時間00分,60分以上前
2025-08-24T15:36:26.959996+09:00,ルーマニア,3時間00分,60分以上前
2025-08-24T15:36:26.960000+09:00,英国（イギリス）,3時間00分,08分前
2025-08-24T15:36:26.960004+09:00,フューチャー ライフ ヴィレッジ,情報なし,情報なし
2025-08-24T15:36:26.960008+09:00,未来の都市,1時間00分,12分前
2025-08-24T15:36:26.960012+09:00,BLUE  OCEAN  DOME,予約のみ,予約のみ
2025-08-24T15:36:26.960016+09:00,GUNDAMNEXT  FUTURE  PAVILION,予約のみ,予約のみ
2025-08-24T15:36:26.960020+09:00,ORA外食パビリオン  「宴～UTAGE～」,情報なし,情報なし
2025-08-24T15:36:26.960024+09:00,PASONA  NATUREVERSE,1時間00分,60分以上前
2025-08-24T15:36:26.960029+09:00,TECH WORLD,1時間40分,20分前
2025-08-24T15:36:26.960032+09:00,ガスパビリオン  おばけワンダーランド,情報なし,情報なし
2025-08-24T15:36:26.960036+09:00,よしもと  waraii myraii館,0時間20分,16分前
2025-08-24T15:36:26.960041+09:00,飯田グループ ×大阪公立大学 共同出展館,1時間00分,11分前
2025-08-24T15:36:26.960045+09:00,NTT Pavilion,予約のみ,予約のみ
2025-08-24T15:36:26.960050+09:00,ウーマンズパビリオン  in collaboration  with Cartier,1時間00分,60分以上前
2025-08-24T15:36:26.960054+09:00,パナソニック グループパビリオン 「ノモの国」,予約のみ,予約のみ
2025-08-24T15:36:26.960059+09:00,関西パビリオン,予約のみ,予約のみ
2025-08-24T15:36:26.960063+09:00,三菱未来館,情報なし,情報なし
2025-08-24T15:36:26.960066+09:00,住友館,1時間00分,60分以上前
2025-08-24T15:36:26.960071+09:00,大阪ヘルスケア パビリオン,情報なし,情報なし
2025-08-24T15:36:26.960075+09:00,電力館 可能性の タマゴたち,予約のみ,予約のみ
2025-08-24T15:36:26.960079+09:00,日本館,0時間30分,22分前
2025-08-24T15:36:26.960083+09:00,ミャクミャクくじ,情報なし,情報なし
2025-08-24T16:17:46.686677+09:00,アイルランド,0時間30分,50分前
2025-08-24T16:17:46.686702+09:00,アセアン,情報なし,情報なし
2025-08-24T16:17:46.686709+09:00,アメリカ（米国）,2時間30分,26分前
2025-08-24T16:17:46.686715+09:00,アラブ首長国連邦,0時間10分以下,60分以上前
2025-08-24T16:17:46.686720+09:00,オーストリア,0時間30分,60分以上前
2025-08-24T16:17:46.686725+09:00,カタール,0時間30分,16分前
2025-08-24T16:17:46.686729+09:00,カナダ,3時間00分,03分前
2025-08-24T16:17:46.686737+09:00,クウェート,4時間00分,60分以上前
2025-08-24T16:17:46.686742+09:00,コモンズ-A,情報なし,情報なし
2025-08-24T16:17:46.686747+09:00,コロンビア,0時間20分,23分前
2025-08-24T16:17:46.686752+09:00,スイス,1時間00分,60分以上前
2025-08-24T16:17:46.686756+09:00,チェコ,0時間50分,60分以上前
2025-08-24T16:17:46.686760+09:00,トルクメニスタン,0時間25分,60分以上前
2025-08-24T16:17:46.686763+09:00,バーレーン,0時間30分,60分以上前
2025-08-24T16:17:46.686767+09:00,フィリピン,1時間00分,60分以上前
2025-08-24T16:17:46.686771+09:00,ブラジル,0時間30分,60分以上前
2025-08-24T16:17:46.686775+09:00,フランス,0時間50分,24分前
2025-08-24T16:17:46.686781+09:00,ベトナム,1時間00分,60分以上前
2025-08-24T16:17:46.686785+09:00,ペルー,0時間20分,60分以上前
2025-08-24T16:17:46.686789+09:00,ポルトガル,0時間30分,38分前
2025-08-24T16:17:46.686793+09:00,マルタ,0時間25分,57分前
2025-08-24T16:17:46.686796+09:00,マレーシア,0時間30分,48分前
2025-08-24T16:17:46.686800+09:00,ミャクミャクハウス,2時間00分,60分以上前
2025-08-24T16:17:46.686804+09:00,モザンビーク,0時間10分以下,60分以上前
2025-08-24T16:17:46.686808+09:00,ヨルダン,1時間00分,54分前
2025-08-24T16:17:46.686814+09:00,ロボット ＆モビリティ ステーション,0時間40分,60分以上前
2025-08-24T16:17:46.686818+09:00,国際機関協同館,情報なし,情報なし
2025-08-24T16:17:46.686822+09:00,国際赤十字 ・赤新月運動館,0時間10分以下,60分以上前
2025-08-24T16:17:46.686826+09:00,国連,情報なし,情報なし
2025-08-24T16:17:46.686830+09:00,中国,2時間00分,18分前
2025-08-24T16:17:46.686836+09:00,北欧館,0時間30分,40分前
2025-08-24T16:17:46.686840+09:00,万博博物館,情報なし,情報なし
2025-08-24T16:17:46.686843+09:00,アゼルバイジャン,0時間40分,60分以上前
2025-08-24T16:17:46.686847+09:00,インドネシア,0時間30分,60分以上前
2025-08-24T16:17:46.686851+09:00,インド,0時間10分以下,27分前
2025-08-24T16:17:46.686855+09:00,ウズベキスタン,2時間00分,25分前
2025-08-24T16:17:46.686859+09:00,エジプト,1時間20分,07分前
2025-08-24T16:17:46.686863+09:00,オーストラリア,0時間30分,40分前
2025-08-24T16:17:46.686867+09:00,コモンズ-B,0時間10分以下,27分前
2025-08-24T16:17:46.686870+09:00,コモンズ-F,0時間10分以下,60分以上前
2025-08-24T16:17:46.686874+09:00,サウジアラビア,0時間30分,37分前
2025-08-24T16:17:46.686878+09:00,スペイン,0時間40分,47分前
2025-08-24T16:17:46.686882+09:00,セネガル,情報なし,情報なし
2025-08-24T16:17:46.686885+09:00,セルビア,3時間00分,04分前
2025-08-24T16:17:46.686889+09:00,タイ,0時間35分,50分前
2025-08-24T16:17:46.686893+09:00,チャド,情報なし,情報なし
2025-08-24T16:17:46.686896+09:00,ドイツ,0時間40分,31分前
2025-08-24T16:17:46.686900+09:00,トルコ,0時間30分,60分以上前
2025-08-24T16:17:46.686904+09:00,ネパール,0時間15分,26分前
2025-08-24T16:17:46.686909+09:00,バングラデシュ,情報なし,情報なし
2025-08-24T16:17:46.686913+09:00,モナコ,1時間30分,60分以上前
2025-08-24T16:17:46.686917+09:00,夜の地球,情報なし,情報なし
2025-08-24T16:17:46.686921+09:00,ルクセンブルク,3時間00分,04分前
2025-08-24T16:17:46.686925+09:00,大韓民国（韓国）,1時間30分,20分前
2025-08-24T16:17:46.686929+09:00,Better Co-Being,情報なし,情報なし
2025-08-24T16:17:46.686933+09:00,Dialogue Theater -いのちのあかし-,情報なし,情報なし
2025-08-24T16:17:46.686937+09:00,EARTH MART,予約のみ,予約のみ
2025-08-24T16:17:46.686941+09:00,null²,予約のみ,予約のみ
2025-08-24T16:17:46.686944+09:00,いのちの未来,予約のみ,予約のみ
2025-08-24T16:17:46.686949+09:00,いのちの遊び場 クラゲ館,情報なし,情報なし
2025-08-24T16:17:46.686953+09:00,いのち めぐる冒険,予約のみ,予約のみ
2025-08-24T16:17:46.686957+09:00,いのち 動的平衡館,予約のみ,予約のみ
2025-08-24T16:17:46.686960+09:00,EU,0時間10分以下,60分以上前
2025-08-24T16:17:46.686964+09:00,アルジェリア,0時間10分以下,56分前
2025-08-24T16:17:46.686968+09:00,アンゴラ,1時間30分,50分前
2025-08-24T16:17:46.686973+09:00,イタリア,4時間00分,02分前
2025-08-24T16:17:46.686979+09:00,オマーン,0時間30分,60分以上前
2025-08-24T16:17:46.686982+09:00,オランダ,1時間00分,60分以上前
2025-08-24T16:17:46.686986+09:00,カンボジア,0時間10分以下,60分以上前
2025-08-24T16:17:46.686990+09:00,コモンズ-C,0時間30分,60分以上前
2025-08-24T16:17:46.686994+09:00,コモンズ-D,停止,60分以上前
2025-08-24T16:17:46.686997+09:00,コモンズ-E,情報なし,情報なし
2025-08-24T16:17:46.687001+09:00,シンガポール,0時間50分,60分以上前
2025-08-24T16:17:46.687005+09:00,チュニジア,1時間10分,60分以上前
2025-08-24T16:17:46.687009+09:00,チリ,1時間00分,60分以上前
2025-08-24T16:17:46.687013+09:00,バルト,0時間20分,01分前
2025-08-24T16:17:46.687016+09:00,ハンガリー,1時間30分,13分前
2025-08-24T16:17:46.687020+09:00,ブルガリア,2時間30分,60分以上前
2025-08-24T16:17:46.687024+09:00,ベルギー,0時間40分,60分以上前
2025-08-24T16:17:46.687028+09:00,ポーランド,1時間00分,60分以上前
2025-08-24T16:17:46.687032+09:00,ルーマニア,2時間00分,24分前
2025-08-24T16:17:46.687037+09:00,英国（イギリス）,3時間00分,51分前
2025-08-24T16:17:46.687041+09:00,フューチャー ライフ ヴィレッジ,情報なし,情報なし
2025-08-24T16:17:46.687045+09:00,未来の都市,0時間30分,28分前
2025-08-24T16:17:46.687048+09:00,BLUE  OCEAN  DOME,予約のみ,予約のみ
2025-08-24T16:17:46.687053+09:00,GUNDAMNEXT  FUTURE  PAVILION,予約のみ,予約のみ
2025-08-24T16:17:46.687056+09:00,ORA外食パビリオン  「宴～UTAGE～」,情報なし,情報なし
2025-08-24T16:17:46.687060+09:00,PASONA  NATUREVERSE,1時間00分,60分以上前
2025-08-24T16:17:46.687064+09:00,TECH WORLD,1時間40分,60分以上前
2025-08-24T16:17:46.687068+09:00,ガスパビリオン  おばけワンダーランド,情報なし,情報なし
2025-08-24T16:17:46.687072+09:00,よしもと  waraii myraii館,0時間20分,58分前
2025-08-24T16:17:46.687076+09:00,飯田グループ ×大阪公立大学 共同出展館,1時間00分,54分前
2025-08-24T16:17:46.687081+09:00,NTT Pavilion,予約のみ,予約のみ
2025-08-24T16:17:46.687085+09:00,ウーマンズパビリオン  in collaboration  with Cartier,1時間00分,60分以上前
2025-08-24T16:17:46.687089+09:00,パナソニック グループパビリオン 「ノモの国」,予約のみ,予約のみ
2025-08-24T16:17:46.687093+09:00,関西パビリオン,予約のみ,予約のみ
2025-08-24T16:17:46.687097+09:00,三菱未来館,0時間30分,39分前
2025-08-24T16:17:46.687101+09:00,住友館,1時間00分,60分以上前
2025-08-24T16:17:46.687105+09:00,大阪ヘルスケア パビリオン,情報なし,情報なし
2025-08-24T16:17:46.687109+09:00,電力館 可能性の タマゴたち,予約のみ,予約のみ
2025-08-24T16:17:46.687113+09:00,日本館,0時間30分,60分以上前
2025-08-24T16:17:46.687117+09:00,ミャクミャクくじ,情報なし,情報なし
2025-08-24T17:28:34.261266+09:00,アイルランド,0時間30分,60分以上前
2025-08-24T17:28:34.261291+09:00,アセアン,情報なし,情報なし
2025-08-24T17:28:34.261298+09:00,アメリカ（米国）,1時間35分,07分前
2025-08-24T17:28:34.261305+09:00,アラブ首長国連邦,0時間10分以下,60分以上前
2025-08-24T17:28:34.261310+09:00,オーストリア,0時間40分,60分以上前
2025-08-24T17:28:34.261315+09:00,カタール,0時間30分,60分以上前
2025-08-24T17:28:34.261319+09:00,カナダ,2時間30分,33分前
2025-08-24T17:28:34.261327+09:00,クウェート,3時間00分,01分前
2025-08-24T17:28:34.261333+09:00,コモンズ-A,0時間10分以下,26分前
2025-08-24T17:28:34.261338+09:00,コロンビア,0時間20分,09分前
2025-08-24T17:28:34.261343+09:00,スイス,1時間00分,60分以上前
2025-08-24T17:28:34.261347+09:00,チェコ,0時間30分,47分前
2025-08-24T17:28:34.261353+09:00,トルクメニスタン,0時間25分,60分以上前
2025-08-24T17:28:34.261358+09:00,バーレーン,0時間30分,60分以上前
2025-08-24T17:28:34.261363+09:00,フィリピン,0時間30分,42分前
2025-08-24T17:28:34.261367+09:00,ブラジル,0時間30分,60分以上前
2025-08-24T17:28:34.261372+09:00,フランス,1時間00分,25分前
2025-08-24T17:28:34.261377+09:00,ベトナム,1時間00分,60分以上前
2025-08-24T17:28:34.261382+09:00,ペルー,0時間20分,60分以上前
2025-08-24T17:28:34.261387+09:00,ポルトガル,0時間30分,60分以上前
2025-08-24T17:28:34.261392+09:00,マルタ,0時間30分,30分前
2025-08-24T17:28:34.261396+09:00,マレーシア,0時間30分,60分以上前
2025-08-24T17:28:34.261405+09:00,ミャクミャクハウス,2時間00分,60分以上前
2025-08-24T17:28:34.261410+09:00,モザンビーク,0時間10分以下,60分以上前
2025-08-24T17:28:34.261414+09:00,ヨルダン,1時間00分,60分以上前
2025-08-24T17:28:34.261419+09:00,ロボット ＆モビリティ ステーション,0時間40分,60分以上前
2025-08-24T17:28:34.261425+09:00,国際機関協同館,情報なし,情報なし
2025-08-24T17:28:34.261430+09:00,国際赤十字 ・赤新月運動館,0時間10分以下,60分以上前
2025-08-24T17:28:34.261437+09:00,国連,情報なし,情報なし
2025-08-24T17:28:34.261443+09:00,中国,2時間00分,60分以上前
2025-08-24T17:28:34.261450+09:00,北欧館,0時間30分,46分前
2025-08-24T17:28:34.261455+09:00,万博博物館,情報なし,情報なし
2025-08-24T17:28:34.261459+09:00,アゼルバイジャン,0時間40分,60分以上前
2025-08-24T17:28:34.261464+09:00,インドネシア,0時間20分,60分以上前
2025-08-24T17:28:34.261470+09:00,インド,0時間10分以下,60分以上前
2025-08-24T17:28:34.261475+09:00,ウズベキスタン,2時間00分,15分前
2025-08-24T17:28:34.261480+09:00,エジプト,1時間00分,14分前
2025-08-24T17:28:34.261484+09:00,オーストラリア,0時間30分,60分以上前
2025-08-24T17:28:34.261489+09:00,コモンズ-B,0時間30分,60分以上前
2025-08-24T17:28:34.261494+09:00,コモンズ-F,0時間10分以下,60分以上前
2025-08-24T17:28:34.261499+09:00,サウジアラビア,0時間30分,43分前
2025-08-24T17:28:34.261503+09:00,スペイン,0時間30分,12分前
2025-08-24T17:28:34.261508+09:00,セネガル,情報なし,情報なし
2025-08-24T17:28:34.261513+09:00,セルビア,1時間30分,06分前
2025-08-24T17:28:34.261518+09:00,タイ,0時間30分,06分前
2025-08-24T17:28:34.261523+09:00,チャド,情報なし,情報なし
2025-08-24T17:28:34.261527+09:00,ドイツ,1時間00分,07分前
2025-08-24T17:28:34.261532+09:00,トルコ,0時間10分以下,24分前
2025-08-24T17:28:34.261537+09:00,ネパール,0時間15分,60分以上前
2025-08-24T17:28:34.261541+09:00,バングラデシュ,情報なし,情報なし
2025-08-24T17:28:34.261546+09:00,モナコ,1時間30分,60分以上前
2025-08-24T17:28:34.261551+09:00,夜の地球,情報なし,情報なし
2025-08-24T17:28:34.261555+09:00,ルクセンブルク,3時間00分,23分前
2025-08-24T17:28:34.261560+09:00,大韓民国（韓国）,1時間10分,04分前
2025-08-24T17:28:34.261565+09:00,Better Co-Being,情報なし,情報なし
2025-08-24T17:28:34.261570+09:00,Dialogue Theater -いのちのあかし-,情報なし,情報なし
2025-08-24T17:28:34.261575+09:00,EARTH MART,予約のみ,予約のみ
2025-08-24T17:28:34.261580+09:00,null²,予約のみ,予約のみ
2025-08-24T17:28:34.261585+09:00,いのちの未来,予約のみ,予約のみ
2025-08-24T17:28:34.261590+09:00,いのちの遊び場 クラゲ館,情報なし,情報なし
2025-08-24T17:28:34.261595+09:00,いのち めぐる冒険,予約のみ,予約のみ
2025-08-24T17:28:34.261602+09:00,いのち 動的平衡館,予約のみ,予約のみ
2025-08-24T17:28:34.261607+09:00,EU,0時間10分以下,60分以上前
2025-08-24T17:28:34.261614+09:00,アルジェリア,0時間10分以下,60分以上前
2025-08-24T17:28:34.261619+09:00,アンゴラ,1時間30分,60分以上前
2025-08-24T17:28:34.261625+09:00,イタリア,2時間00分,51分前
2025-08-24T17:28:34.261629+09:00,オマーン,0時間30分,60分以上前
2025-08-24T17:28:34.261634+09:00,オランダ,1時間00分,60分以上前
2025-08-24T17:28:34.261639+09:00,カンボジア,0時間10分以下,60分以上前
2025-08-24T17:28:34.261644+09:00,コモンズ-C,0時間30分,60分以上前
2025-08-24T17:28:34.261648+09:00,コモンズ-D,停止,60分以上前
2025-08-24T17:28:34.261653+09:00,コモンズ-E,情報なし,情報なし
2025-08-24T17:28:34.261658+09:00,シンガポール,0時間50分,60分以上前
2025-08-24T17:28:34.261662+09:00,チュニジア,0時間40分,16分前
2025-08-24T17:28:34.261667+09:00,チリ,1時間00分,60分以上前
2025-08-24T17:28:34.261672+09:00,バルト,0時間20分,60分以上前
2025-08-24T17:28:34.261676+09:00,ハンガリー,1時間30分,60分以上前
2025-08-24T17:28:34.261682+09:00,ブルガリア,2時間30分,60分以上前
2025-08-24T17:28:34.261686+09:00,ベルギー,0時間40分,60分以上前
2025-08-24T17:28:34.261691+09:00,ポーランド,1時間00分,60分以上前
2025-08-24T17:28:34.261696+09:00,ルーマニア,1時間00分,06分前
2025-08-24T17:28:34.261700+09:00,英国（イギリス）,1時間20分,24分前
2025-08-24T17:28:34.261705+09:00,フューチャー ライフ ヴィレッジ,情報なし,情報なし
2025-08-24T17:28:34.261711+09:00,未来の都市,0時間30分,60分以上前
2025-08-24T17:28:34.261715+09:00,BLUE  OCEAN  DOME,予約のみ,予約のみ
2025-08-24T17:28:34.261720+09:00,GUNDAMNEXT  FUTURE  PAVILION,予約のみ,予約のみ
2025-08-24T17:28:34.261725+09:00,ORA外食パビリオン  「宴～UTAGE～」,情報なし,情報なし
2025-08-24T17:28:34.261730+09:00,PASONA  NATUREVERSE,0時間40分,60分以上前
2025-08-24T17:28:34.261735+09:00,TECH WORLD,停止,59分前
2025-08-24T17:28:34.261740+09:00,ガスパビリオン  おばけワンダーランド,情報なし,情報なし
2025-08-24T17:28:34.261745+09:00,よしもと  waraii myraii館,0時間20分,60分以上前
2025-08-24T17:28:34.261751+09:00,飯田グループ ×大阪公立大学 共同出展館,1時間00分,60分以上前
2025-08-24T17:28:34.261756+09:00,NTT Pavilion,予約のみ,予約のみ
2025-08-24T17:28:34.261764+09:00,ウーマンズパビリオン  in collaboration  with Cartier,1時間00分,60分以上前
2025-08-24T17:28:34.261770+09:00,パナソニック グループパビリオン 「ノモの国」,予約のみ,予約のみ
2025-08-24T17:28:34.261775+09:00,関西パビリオン,予約のみ,予約のみ
2025-08-24T17:28:34.261780+09:00,三菱未来館,0時間30分,60分以上前
2025-08-24T17:28:34.261785+09:00,住友館,1時間00分,60分以上前
2025-08-24T17:28:34.261811+09:00,大阪ヘルスケア パビリオン,情報なし,情報なし
2025-08-24T17:28:34.261817+09:00,電力館 可能性の タマゴたち,予約のみ,予約のみ
2025-08-24T17:28:34.261822+09:00,日本館,1時間00分,30分前
2025-08-24T17:28:34.261826+09:00,ミャクミャクくじ,情報なし,情報なし
2025-08-24T18:20:53.995176+09:00,アイルランド,0時間30分,60分以上前
2025-08-24T18:20:53.995205+09:00,アセアン,情報なし,情報なし
2025-08-24T18:20:53.995214+09:00,アメリカ（米国）,0時間40分,08分前
2025-08-24T18:20:53.995221+09:00,アラブ首長国連邦,0時間10分以下,60分以上前
2025-08-24T18:20:53.995226+09:00,オーストリア,0時間40分,60分以上前
2025-08-24T18:20:53.995231+09:00,カタール,0時間30分,00分前
2025-08-24T18:20:53.995236+09:00,カナダ,1時間30分,45分前
2025-08-24T18:20:53.995243+09:00,クウェート,3時間00分,23分前
2025-08-24T18:20:53.995249+09:00,コモンズ-A,0時間10分以下,60分以上前
2025-08-24T18:20:53.995254+09:00,コロンビア,0時間20分,59分前
2025-08-24T18:20:53.995261+09:00,スイス,1時間00分,60分以上前
2025-08-24T18:20:53.995266+09:00,チェコ,0時間30分,60分以上前
2025-08-24T18:20:53.995270+09:00,トルクメニスタン,0時間50分,34分前
2025-08-24T18:20:53.995274+09:00,バーレーン,0時間30分,60分以上前
2025-08-24T18:20:53.995278+09:00,フィリピン,1時間00分,13分前
2025-08-24T18:20:53.995282+09:00,ブラジル,0時間30分,60分以上前
2025-08-24T18:20:53.995286+09:00,フランス,0時間50分,06分前
2025-08-24T18:20:53.995291+09:00,ベトナム,1時間00分,60分以上前
2025-08-24T18:20:53.995295+09:00,ペルー,0時間20分,60分以上前
2025-08-24T18:20:53.995299+09:00,ポルトガル,0時間20分,39分前
2025-08-24T18:20:53.995303+09:00,マルタ,0時間30分,21分前
2025-08-24T18:20:53.995307+09:00,マレーシア,0時間30分,60分以上前
2025-08-24T18:20:53.995311+09:00,ミャクミャクハウス,2時間00分,60分以上前
2025-08-24T18:20:53.995314+09:00,モザンビーク,0時間10分以下,60分以上前
2025-08-24T18:20:53.995318+09:00,ヨルダン,1時間00分,60分以上前
2025-08-24T18:20:53.995322+09:00,ロボット ＆モビリティ ステーション,0時間40分,60分以上前
2025-08-24T18:20:53.995329+09:00,国際機関協同館,情報なし,情報なし
2025-08-24T18:20:53.995333+09:00,国際赤十字 ・赤新月運動館,0時間10分以下,60分以上前
2025-08-24T18:20:53.995337+09:00,国連,情報なし,情報なし
2025-08-24T18:20:53.995341+09:00,中国,停止,39分前
2025-08-24T18:20:53.995347+09:00,北欧館,0時間20分,19分前
2025-08-24T18:20:53.995351+09:00,万博博物館,情報なし,情報なし
2025-08-24T18:20:53.995356+09:00,アゼルバイジャン,0時間40分,60分以上前
2025-08-24T18:20:53.995360+09:00,インドネシア,0時間40分,45分前
2025-08-24T18:20:53.995365+09:00,インド,0時間10分以下,60分以上前
2025-08-24T18:20:53.995369+09:00,ウズベキスタン,1時間10分,40分前
2025-08-24T18:20:53.995373+09:00,エジプト,1時間10分,14分前
2025-08-24T18:20:53.995377+09:00,オーストラリア,0時間30分,16分前
2025-08-24T18:20:53.995380+09:00,コモンズ-B,0時間30分,60分以上前
2025-08-24T18:20:53.995384+09:00,コモンズ-F,0時間10分以下,60分以上前
2025-08-24T18:20:53.995388+09:00,サウジアラビア,0時間30分,60分以上前
2025-08-24T18:20:53.995392+09:00,スペイン,0時間30分,45分前
2025-08-24T18:20:53.995398+09:00,セネガル,情報なし,情報なし
2025-08-24T18:20:53.995402+09:00,セルビア,1時間30分,24分前
2025-08-24T18:20:53.995405+09:00,タイ,0時間30分,56分前
2025-08-24T18:20:53.995409+09:00,チャド,情報なし,情報なし
2025-08-24T18:20:53.995413+09:00,ドイツ,1時間00分,57分前
2025-08-24T18:20:53.995417+09:00,トルコ,0時間20分,44分前
2025-08-24T18:20:53.995421+09:00,ネパール,0時間15分,60分以上前
2025-08-24T18:20:53.995425+09:00,バングラデシュ,情報なし,情報なし
2025-08-24T18:20:53.995429+09:00,モナコ,1時間00分,12分前
2025-08-24T18:20:53.995433+09:00,夜の地球,情報なし,情報なし
2025-08-24T18:20:53.995437+09:00,ルクセンブルク,3時間00分,60分以上前
2025-08-24T18:20:53.995441+09:00,大韓民国（韓国）,1時間10分,26分前
2025-08-24T18:20:53.995445+09:00,Better Co-Being,情報なし,情報なし
2025-08-24T18:20:53.995449+09:00,Dialogue Theater -いのちのあかし-,情報なし,情報なし
2025-08-24T18:20:53.995453+09:00,EARTH MART,予約のみ,予約のみ
2025-08-24T18:20:53.995457+09:00,null²,予約のみ,予約のみ
2025-08-24T18:20:53.995461+09:00,いのちの未来,予約のみ,予約のみ
2025-08-24T18:20:53.995465+09:00,いのちの遊び場 クラゲ館,情報なし,情報なし
2025-08-24T18:20:53.995469+09:00,いのち めぐる冒険,予約のみ,予約のみ
2025-08-24T18:20:53.995474+09:00,いのち 動的平衡館,予約のみ,予約のみ
2025-08-24T18:20:53.995478+09:00,EU,停止,43分前
2025-08-24T18:20:53.995482+09:00,アルジェリア,0時間10分以下,60分以上前
2025-08-24T18:20:53.995486+09:00,アンゴラ,1時間30分,60分以上前
2025-08-24T18:20:53.995520+09:00,イタリア,4時間30分,19分前
2025-08-24T18:20:53.995529+09:00,オマーン,0時間30分,60分以上前
2025-08-24T18:20:53.995540+09:00,オランダ,1時間00分,60分以上前
2025-08-24T18:20:53.995544+09:00,カンボジア,0時間10分以下,60分以上前
2025-08-24T18:20:53.995548+09:00,コモンズ-C,0時間30分,60分以上前
2025-08-24T18:20:53.995552+09:00,コモンズ-D,0時間10分以下,47分前
2025-08-24T18:20:53.995556+09:00,コモンズ-E,情報なし,情報なし
2025-08-24T18:20:53.995560+09:00,シンガポール,0時間50分,60分以上前
2025-08-24T18:20:53.995564+09:00,チュニジア,0時間40分,60分以上前
2025-08-24T18:20:53.995570+09:00,チリ,1時間00分,60分以上前
2025-08-24T18:20:53.995574+09:00,バルト,0時間20分,60分以上前
2025-08-24T18:20:53.995578+09:00,ハンガリー,1時間00分,26分前
2025-08-24T18:20:53.995583+09:00,ブルガリア,2時間30分,60分以上前
2025-08-24T18:20:53.995586+09:00,ベルギー,0時間40分,05分前
2025-08-24T18:20:53.995590+09:00,ポーランド,1時間00分,60分以上前
2025-08-24T18:20:53.995594+09:00,ルーマニア,2時間00分,45分前
2025-08-24T18:20:53.995598+09:00,英国（イギリス）,2時間30分,04分前
2025-08-24T18:20:53.995602+09:00,フューチャー ライフ ヴィレッジ,情報なし,情報なし
